19,	,	151,	2905313,	163872,	934888,	91226,	101679,	89648,	3237858,	940914,	3073142,	2043077
20,	,	154,	2725005,	143299,	710831,	64125,	59180,	66074,	2171841,	829255,	2871616,	2093463
21,	,	158,	2955458,	148631,	887180,	84432,	83103,	85272,	2932950,	908249,	3107864,	2132464
22,	,	158,	2457249,	105001,	393322,	35015,	33431,	36988,	1195278,	440255,	2564158,	2133864
23,	,	151,	2846295,	158363,	882062,	85412,	83793,	80258,	2810815,	890916,	3008844,	2037170
24,	,	157,	2296019,	96480,	222668,	25653,	31616,	22442,	857815,	284506,	2393562,	2144231
25,	,	151,	2964042,	143602,	984210,	80718,	82980,	88644,	2966022,	1006126,	3111705,	2042717
26,	,	160,	2838229,	137943,	742937,	65105,	57834,	66888,	2194654,	834068,	2979393,	2168096
27,	,	153,	2919959,	161265,	932101,	86298,	72190,	82692,	2738068,	970035,	3085288,	2062879
28,	,	160,	2929082,	153694,	821014,	83332,	88480,	77822,	2775874,	840130,	3086827,	2178422
29,	,	158,	2980484,	149535,	901664,	84138,	97321,	86736,	3065605,	907060,	3133660,	2144238
30,	,	158,	2841669,	154036,	802226,	73788,	70115,	71291,	2413931,	840024,	2999705,	2119578
31,	,	155,	2855390,	155471,	825437,	79781,	66658,	72502,	2481111,	872586,	3014947,	2105757
32,	,	160,	2880992,	138884,	777987,	66872,	75477,	74057,	2496648,	812762,	3023258,	2175003
33,	,	160,	2945783,	150154,	845706,	72167,	61821,	73410,	2407662,	924520,	3099948,	2178129
34,	,	152,	2913647,	151125,	932494,	81016,	81367,	85654,	2855459,	949736,	3068890,	2051311
35,	,	160,	2867279,	149030,	772780,	76229,	97247,	74700,	2814061,	778343,	3019452,	2167254
36,	,	160,	2984979,	144289,	904082,	74084,	71897,	82327,	2643391,	957701,	3133606,	2151022
37,	,	152,	2294937,	101796,	332331,	28580,	27318,	32282,	1008517,	406164,	2399363,	2035772
38,	,	151,	2855309,	151138,	871769,	78082,	73645,	79397,	2657131,	949713,	3011339,	2056607
39,	,	157,	2803017,	143984,	755190,	60937,	44865,	62602,	1921141,	854672,	2950319,	2130906
40,	,	159,	2878359,	139930,	794812,	69592,	64299,	72819,	2370571,	844375,	3021732,	2153813
41,	,	158,	2866537,	155347,	829037,	75194,	65595,	75374,	2470140,	924370,	3026519,	2117546
42,	,	154,	2206064,	108596,	210359,	28634,	36721,	20800,	878051,	289164,	2315812,	2075778
43,	,	152,	2819499,	145104,	825845,	74266,	62652,	74015,	2388295,	914484,	2968462,	2064482
44,	,	154,	2863206,	134396,	847335,	61623,	45833,	68040,	2019822,	971655,	3001069,	2088688
45,	,	153,	2901918,	157376,	873796,	79436,	67114,	77256,	2545662,	960545,	3063945,	2106278
46,	,	151,	2931584,	154147,	954954,	81772,	70360,	80832,	2624885,	979762,	3090451,	2049000
47,	,	156,	2896589,	145504,	849353,	72019,	49201,	67172,	2107906,	948309,	3045497,	2120789
48,	,	160,	2936659,	147263,	837826,	71971,	63516,	71997,	2353502,	871973,	3086971,	2174181
49,	,	158,	2929429,	150288,	862763,	72296,	61537,	71084,	2321601,	955341,	3084088,	2144708
50,	,	160,	2989324,	155109,	879563,	82237,	72822,	75603,	2605843,	895240,	3148470,	2182720
51,	,	157,	2973638,	140909,	920293,	75845,	71215,	80606,	2680828,	991186,	3119191,	2118338
52,	,	153,	2864729,	146289,	878060,	69567,	52276,	69224,	2126395,	1009323,	3014965,	2063380
53,	,	155,	2881279,	152366,	872704,	79621,	68367,	75059,	2560477,	950812,	3038345,	2081172
54,	,	157,	2038547,	72235,	0,	0,	0,	0,	0,	280016,	2110695,	2110695
55,	,	151,	2747087,	149072,	805438,	66722,	64809,	78254,	2518057,	924462,	2898936,	2023809
56,	,	151,	2810586,	136668,	841331,	66299,	45042,	64180,	1945089,	903258,	2950802,	2039763
57,	,	160,	2268906,	98218,	194177,	20778,	28398,	19426,	733521,	337766,	2368642,	2152167
58,	,	159,	2848041,	138911,	775241,	69121,	63175,	67044,	2213985,	857704,	2990661,	2142479
59,	,	155,	2885302,	154722,	876975,	81939,	76767,	79827,	2732545,	939096,	3044402,	2080945
60,	,	160,	2858523,	152909,	779961,	73058,	62632,	66298,	2287194,	890612,	3015241,	2158478
61,	,	160,	3008906,	149685,	905939,	81124,	81585,	82149,	2824466,	917947,	3162261,	2171513
62,	,	158,	2871459,	143561,	807580,	68544,	57364,	72487,	2295227,	926159,	3019276,	2138934
63,	,	160,	2959969,	156252,	891564,	76433,	71556,	78296,	2577526,	916105,	3119975,	2148161
Total,	49.2062,	10000,	179588137,	9034284,	49036260,	4345556,	4048279,	4342665,	144951289,	53381816,	188851309,	135240605,	22
0,	,	151,	1955638,	62461,	0,	0,	0,	0,	0,	509374,	2018091,	2018091
1,	,	157,	4554284,	227050,	2502352,	156454,	95950,	170219,	4826048,	2820623,	4790772,	2122448
2,	,	156,	4845867,	237434,	2802140,	165035,	96596,	173398,	4883828,	3049948,	5094651,	2116104
3,	,	153,	4354903,	298793,	2371504,	216768,	138623,	197447,	6124180,	2612884,	4665222,	2065398
4,	,	157,	5010411,	236646,	2950792,	163719,	109320,	183912,	5077411,	3176932,	5260073,	2132641
5,	,	157,	4417909,	281983,	2367799,	199430,	108209,	149313,	4518339,	2651685,	4711551,	2132666
6,	,	155,	4858554,	222724,	2815596,	157509,	107880,	179271,	5160080,	2967725,	5093892,	2108250
